order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1477,206,161,1,780.05,2494.24,2022-12-18,34 Scoville Road,Apple Pay,pending
1478,318,701,98,816.2,3235.28,2021-02-17,9 Cordelia Street,PayPal,pending
1479,502,858,37,621.5,3464.18,2021-03-09,3 Mockingbird Circle,Apple Pay,shipped
1480,666,545,20,558.37,2379.58,2022-02-16,331 Kinsman Crossing,credit card,shipped
1481,738,388,32,862.91,9303.02,2022-09-28,62 Katie Place,PayPal,processing
1482,292,778,32,1.44,101.18,2021-04-14,81 Arizona Terrace,PayPal,delivered
1483,355,477,60,778.3,2210.66,2021-09-07,0 Farwell Lane,credit card,pending
1484,59,349,99,922.24,9789.95,2022-10-04,58339 Del Mar Junction,PayPal,pending
1485,678,855,51,249.19,6813.7,2022-12-30,6 Stoughton Plaza,PayPal,delivered
1486,908,260,91,920.16,7937.7,2021-09-08,28 Eagan Circle,credit card,shipped
1487,187,949,66,519.42,6910.12,2021-07-03,30 Eastlawn Lane,PayPal,pending
1488,128,22,66,604.94,6541.15,2020-09-10,65015 Di Loreto Road,PayPal,pending
1489,589,93,52,775.5,1668.08,2020-07-13,7 Rusk Street,credit card,pending
1490,261,814,74,902.33,4167.74,2021-01-12,12529 Summit Point,Apple Pay,delivered
1491,930,303,72,432.23,3922.11,2022-10-21,29 Anzinger Avenue,credit card,pending
1492,102,309,39,181.64,9483.77,2020-05-07,6 Jana Center,credit card,shipped
1493,896,879,88,770.86,9351.62,2021-07-25,047 Pierstorff Drive,credit card,pending
1494,210,538,67,84.51,7982.78,2021-07-27,3 Lawn Avenue,PayPal,processing
1495,727,932,33,126.49,8491.78,2021-08-29,0 Londonderry Circle,Apple Pay,pending
1496,610,447,99,992.73,7958.12,2022-05-17,4526 Lawn Park,credit card,pending
1497,134,759,43,25.66,693.97,2020-12-03,72085 Springs Way,Apple Pay,delivered
1498,276,81,14,728.11,9195.29,2020-11-09,870 Butternut Plaza,Apple Pay,delivered
1499,56,933,63,893.01,7201.03,2021-03-05,72986 Mesta Place,PayPal,delivered
1500,42,175,72,564.2,5758.67,2021-04-11,774 Blackbird Drive,PayPal,pending
1501,385,614,68,215.47,3416.97,2022-02-12,98 Memorial Crossing,credit card,delivered
1502,609,459,3,595.48,905.98,2020-08-10,9237 Pennsylvania Circle,Apple Pay,delivered
1503,804,845,69,216.15,2613.22,2022-10-26,1007 Merchant Road,credit card,shipped
1504,126,19,23,271.97,49.04,2020-01-08,74 Anhalt Circle,credit card,pending
1505,510,78,16,896.24,4036.02,2020-06-01,99600 Evergreen Center,Apple Pay,pending
1506,812,906,25,334.17,8536.83,2021-02-04,8 Oriole Street,PayPal,delivered
1507,649,719,100,138.58,6804.58,2021-11-25,58 Russell Drive,PayPal,delivered
1508,592,107,50,353.77,8216.0,2020-01-14,2279 John Wall Way,PayPal,delivered
1509,250,714,29,212.94,6875.14,2022-02-02,434 Ruskin Park,Apple Pay,processing
1510,617,298,94,911.84,9597.12,2021-07-08,4 Rowland Circle,credit card,shipped
1511,562,438,68,874.87,1407.52,2022-01-13,84 Stuart Plaza,PayPal,pending
1512,477,491,74,776.22,9380.59,2022-06-20,1 Graedel Trail,credit card,shipped
1513,303,878,55,938.87,2785.71,2020-07-20,5 Weeping Birch Court,Apple Pay,pending
1514,660,710,58,421.95,2555.23,2020-11-13,1 Twin Pines Point,PayPal,pending
1515,403,870,9,890.09,1302.7,2022-08-31,573 Cambridge Lane,PayPal,shipped
1516,34,172,22,146.06,9569.07,2022-03-04,8686 Northwestern Court,Apple Pay,shipped
1517,509,700,67,779.21,1913.74,2022-12-22,049 Butterfield Pass,PayPal,delivered
1518,982,411,68,185.21,2052.91,2021-08-11,9146 Vera Alley,Apple Pay,pending
1519,833,299,94,45.86,1481.92,2020-07-03,66042 Del Sol Road,Apple Pay,delivered
1520,16,578,22,313.28,8915.26,2021-04-26,2501 Fairfield Way,credit card,processing
1521,979,537,93,292.4,9359.56,2021-12-30,044 Oneill Park,credit card,processing
1522,572,800,20,208.03,1879.36,2022-04-30,5 Truax Plaza,Apple Pay,shipped
1523,570,585,29,693.74,2609.53,2021-04-11,702 Northview Hill,credit card,shipped
1524,472,472,17,343.07,2.69,2022-06-19,90892 Beilfuss Way,credit card,delivered
1525,915,729,87,53.48,6004.94,2021-11-25,92 Lyons Street,credit card,delivered
1526,230,138,38,305.79,9812.02,2021-11-16,71 Graceland Hill,credit card,shipped
1527,17,77,29,959.87,9977.52,2021-08-11,0 Prairieview Terrace,credit card,shipped
1528,779,443,2,531.07,4756.91,2021-06-23,66 Arkansas Crossing,Apple Pay,pending
1529,98,208,54,566.9,7767.27,2021-01-17,5 Bayside Road,credit card,delivered
1530,369,126,90,492.1,6166.02,2020-11-29,3 Lawn Pass,credit card,delivered
1531,885,179,56,995.05,3253.06,2020-02-15,5698 Corben Junction,credit card,pending
1532,677,329,96,395.26,6220.21,2021-10-23,2 Fieldstone Alley,PayPal,delivered
1533,488,993,15,747.56,2753.73,2020-08-31,74 Basil Junction,credit card,shipped
1534,205,164,38,398.82,9712.08,2022-03-19,7759 Cambridge Way,credit card,pending
1535,96,41,82,262.92,1186.19,2020-11-27,0 Manley Court,Apple Pay,pending
1536,884,79,61,815.65,4526.86,2021-01-03,14 Oxford Pass,Apple Pay,pending
1537,588,430,13,467.72,2432.04,2020-05-04,3 Bartillon Alley,PayPal,pending
1538,283,246,78,93.13,9942.75,2020-02-13,7983 Duke Park,Apple Pay,delivered
1539,311,680,44,990.03,7851.94,2020-02-19,6485 Lerdahl Plaza,credit card,delivered
1540,478,598,70,42.22,8988.79,2022-03-05,98860 Fairfield Hill,credit card,processing
1541,55,364,76,201.15,3650.24,2020-05-16,213 Charing Cross Trail,credit card,pending
1542,273,997,6,184.01,833.99,2021-03-28,992 Starling Parkway,credit card,shipped
1543,310,451,40,87.21,3619.45,2021-01-10,1 Bay Park,credit card,pending
1544,718,919,64,683.44,2538.42,2020-03-04,92656 Bunting Parkway,PayPal,processing
1545,770,144,29,860.55,6081.15,2020-03-24,73137 Waxwing Hill,credit card,pending
1546,836,85,13,628.79,5410.51,2022-11-23,6899 Carey Avenue,Apple Pay,shipped
1547,114,641,60,515.27,4489.27,2022-07-15,248 Jay Pass,PayPal,delivered
1548,748,695,51,452.7,6494.94,2020-05-12,3 Mcbride Center,Apple Pay,pending
1549,29,59,25,223.75,5055.24,2020-03-05,641 Eastlawn Pass,PayPal,processing
1550,881,713,7,61.45,4433.97,2020-08-07,59726 Marcy Place,credit card,shipped
1551,549,240,30,9.39,9380.3,2022-06-19,38 Warrior Way,credit card,processing
1552,41,147,57,768.27,4151.43,2020-06-20,6 Orin Parkway,PayPal,shipped
1553,593,217,17,900.91,133.11,2020-03-23,4066 Boyd Center,Apple Pay,processing
1554,282,406,11,69.11,6660.5,2022-03-25,3 Mayer Trail,credit card,processing
1555,275,184,32,215.25,3620.82,2022-02-11,294 Prentice Park,credit card,shipped
1556,596,677,57,649.71,3724.91,2021-03-05,41 Hanover Alley,credit card,delivered
1557,605,593,65,430.17,7621.41,2021-06-21,8 Hallows Hill,Apple Pay,delivered
1558,405,137,76,473.96,4618.73,2022-10-06,4 Commercial Circle,PayPal,processing
1559,792,711,91,950.98,1637.53,2022-12-24,8425 Michigan Plaza,credit card,shipped
1560,129,820,86,556.52,4579.6,2021-08-06,1 Mcguire Drive,PayPal,processing
1561,167,702,35,959.06,9995.27,2020-12-22,93269 Bowman Place,PayPal,processing
1562,996,672,94,548.33,8869.71,2022-11-03,50 Green Alley,Apple Pay,pending
1563,479,48,15,188.49,7394.78,2022-04-01,406 Golf Street,credit card,shipped
1564,57,506,92,868.84,3760.18,2020-05-18,96022 Logan Circle,PayPal,shipped
1565,325,229,21,924.72,8215.14,2021-11-21,2742 Barnett Plaza,Apple Pay,shipped
1566,809,893,21,672.04,954.55,2020-11-18,3546 Ridgeway Alley,PayPal,pending
1567,359,152,18,951.82,787.17,2022-11-04,95 Arizona Point,Apple Pay,processing
1568,247,187,27,746.02,2440.99,2020-12-15,85041 Northfield Hill,PayPal,delivered
1569,956,434,74,656.29,5338.18,2022-06-03,286 Hooker Center,Apple Pay,pending
1570,981,274,65,156.07,3488.81,2022-08-22,8 Bluestem Parkway,PayPal,processing
1571,182,604,99,256.73,2337.14,2022-03-23,3679 High Crossing Terrace,PayPal,processing
1572,707,565,19,152.89,1155.23,2022-08-19,3977 Oneill Lane,PayPal,shipped
1573,440,732,9,965.56,6440.62,2020-12-30,4069 Bultman Point,PayPal,shipped
1574,433,508,7,800.01,6859.51,2021-09-18,98 Ryan Street,Apple Pay,pending
1575,766,498,99,279.92,2150.24,2021-03-06,21743 Ridgeview Terrace,PayPal,delivered
1576,743,254,76,600.57,5177.36,2021-08-07,757 Village Green Terrace,PayPal,delivered
1577,977,868,92,871.69,3159.99,2022-07-02,4 Butterfield Way,credit card,processing
1578,112,628,63,872.93,5207.11,2020-05-23,41 Petterle Plaza,credit card,processing
1579,421,35,12,658.17,9418.66,2021-04-16,865 Truax Point,PayPal,processing
1580,902,809,31,613.27,5659.89,2021-10-20,8 Glacier Hill Parkway,Apple Pay,pending
1581,48,133,63,239.54,2600.3,2021-02-12,66621 Transport Lane,credit card,processing
1582,186,306,76,895.15,6620.16,2022-01-05,084 Crescent Oaks Crossing,Apple Pay,shipped
1583,564,221,52,986.77,3260.99,2020-09-10,624 West Road,Apple Pay,pending
1584,710,440,41,775.04,3021.67,2021-10-07,31 Melvin Parkway,credit card,shipped
1585,734,822,89,678.11,5964.39,2020-04-12,5 Roxbury Place,PayPal,shipped
1586,137,582,42,160.98,4742.44,2021-01-01,544 Namekagon Park,PayPal,pending
1587,396,475,79,832.83,7233.04,2020-04-06,96216 Arrowood Alley,Apple Pay,delivered
1588,238,763,59,466.92,7692.42,2022-12-30,26510 Ridgeview Plaza,credit card,shipped
1589,572,205,8,927.14,4079.04,2022-03-08,83166 Kensington Plaza,Apple Pay,shipped
1590,987,934,54,249.06,8604.44,2020-07-25,30646 Buhler Avenue,credit card,delivered
1591,7,745,27,674.29,6217.3,2022-02-23,9418 Del Sol Place,Apple Pay,pending
1592,270,323,28,35.77,5539.25,2022-08-05,74302 Donald Drive,credit card,delivered
1593,565,371,6,277.67,9429.42,2021-06-03,53681 Kensington Street,PayPal,shipped
1594,522,216,93,648.74,9273.92,2022-02-05,83692 Harper Park,credit card,delivered
1595,948,801,65,944.92,43.21,2022-12-20,772 Veith Terrace,PayPal,shipped
1596,277,275,71,15.01,8988.9,2020-06-16,22038 Esch Junction,credit card,processing
1597,834,423,68,759.92,1528.14,2022-01-09,46 6th Road,credit card,pending
1598,928,134,68,637.33,8233.04,2020-12-12,51447 Grover Circle,PayPal,delivered
1599,868,420,78,796.09,8930.66,2022-08-21,5161 Karstens Drive,PayPal,processing
1600,509,779,58,855.99,303.11,2022-12-23,49 Magdeline Drive,Apple Pay,delivered
1601,645,165,47,742.92,6394.6,2022-05-13,2258 Grasskamp Crossing,credit card,shipped
1602,635,977,64,757.3,5795.31,2022-01-19,56539 Hoard Crossing,Apple Pay,pending
1603,295,496,92,981.38,6701.88,2021-01-05,110 Cambridge Pass,PayPal,processing
1604,193,517,69,80.48,2313.68,2022-08-25,4 Stoughton Center,Apple Pay,delivered
1605,269,50,46,742.82,1629.14,2022-07-05,9998 Forest Dale Park,credit card,shipped
1606,584,235,47,117.06,9084.71,2022-11-05,75293 Randy Pass,credit card,processing
1607,219,557,65,866.71,7192.47,2020-03-11,8516 Moulton Parkway,credit card,pending
1608,688,384,36,35.41,3015.63,2022-06-09,612 Center Terrace,Apple Pay,delivered
1609,587,966,100,604.41,5086.49,2021-02-01,4491 Hansons Road,Apple Pay,shipped
1610,475,75,30,626.4,2545.86,2022-09-07,84 Bartelt Terrace,Apple Pay,pending
1611,689,760,62,325.32,7254.27,2022-12-20,9 Straubel Plaza,credit card,pending
1612,313,901,67,650.46,1884.07,2021-05-12,6644 Oriole Lane,Apple Pay,shipped
1613,192,497,47,296.58,1368.38,2020-12-07,60 Sundown Pass,credit card,shipped
1614,949,383,88,380.86,4802.86,2022-08-14,27642 Dakota Point,PayPal,pending
1615,420,806,36,289.6,5359.88,2021-12-27,71 Raven Avenue,credit card,shipped
1616,82,611,59,543.77,6795.87,2020-10-25,42 Dennis Trail,PayPal,pending
1617,265,650,34,742.28,7359.43,2020-08-01,9638 Montana Plaza,PayPal,shipped
1618,465,528,58,65.66,4806.58,2021-03-26,5129 Rieder Parkway,Apple Pay,delivered
1619,520,239,9,445.4,1736.91,2021-10-01,25 Little Fleur Lane,Apple Pay,processing
1620,721,418,44,347.95,2105.73,2022-05-23,451 Reinke Crossing,Apple Pay,shipped
1621,18,508,6,770.79,1665.61,2021-03-12,56 Glacier Hill Junction,Apple Pay,processing
1622,168,698,88,509.08,2202.83,2020-08-06,3939 Pine View Terrace,Apple Pay,delivered
1623,488,466,47,214.69,5374.97,2022-01-30,77 Artisan Plaza,credit card,pending
1624,845,905,35,697.84,1443.17,2020-10-10,173 Judy Way,credit card,delivered
1625,643,255,28,540.99,5163.0,2022-05-03,6031 Dapin Hill,credit card,processing
1626,163,691,78,796.34,3852.59,2022-04-16,8734 Darwin Circle,PayPal,pending
1627,684,166,65,269.13,7901.43,2020-04-26,473 Artisan Crossing,PayPal,shipped
1628,613,151,51,249.14,9444.66,2022-03-22,74 Green Ridge Junction,Apple Pay,pending
1629,13,479,80,710.46,3440.87,2022-03-14,0682 Hollow Ridge Circle,PayPal,processing
1630,74,187,61,150.51,6589.84,2020-08-26,962 Colorado Alley,PayPal,processing
1631,652,945,79,239.93,6437.06,2021-01-05,26 Westport Terrace,credit card,processing
1632,518,941,95,642.14,557.17,2022-05-14,1 Reinke Street,credit card,pending
1633,288,413,83,375.67,9043.8,2021-07-20,69658 Eagan Court,credit card,processing
1634,84,272,96,42.08,4077.2,2021-11-07,89 Ohio Street,credit card,shipped
1635,225,950,73,359.1,7340.74,2022-05-04,06 Cottonwood Road,Apple Pay,pending
1636,660,974,97,775.46,5154.54,2021-02-15,813 Lake View Circle,Apple Pay,pending
1637,65,273,60,461.15,3673.08,2020-04-19,7 Crownhardt Junction,PayPal,pending
1638,590,197,26,320.07,8008.77,2020-03-02,95833 Kedzie Street,PayPal,processing
1639,476,219,72,416.01,6243.38,2022-07-06,18 Autumn Leaf Court,PayPal,delivered
1640,253,221,64,823.45,760.0,2022-07-16,9 John Wall Lane,PayPal,pending
1641,251,168,30,55.5,3269.64,2022-08-13,5 Ruskin Alley,Apple Pay,shipped
1642,651,364,39,68.78,4931.3,2022-02-07,3 Fair Oaks Road,Apple Pay,shipped
1643,182,62,18,955.47,4833.89,2020-01-01,65 Derek Street,credit card,processing
1644,574,123,29,541.56,817.9,2022-07-21,5225 Maywood Circle,Apple Pay,delivered
1645,661,537,87,839.73,9420.88,2021-10-11,2 Miller Court,Apple Pay,shipped
1646,741,429,67,376.31,8370.42,2022-09-23,3663 Vidon Way,credit card,pending
1647,250,42,96,227.27,6414.33,2021-05-13,8 Fairview Parkway,PayPal,processing
1648,228,248,65,7.38,2318.79,2020-09-21,924 Westerfield Point,Apple Pay,shipped
1649,334,330,58,262.6,155.5,2020-12-30,1888 Forest Run Trail,PayPal,processing
1650,51,645,10,48.42,3819.42,2021-09-12,695 Paget Way,credit card,processing
1651,935,546,13,638.94,2209.08,2022-09-19,2338 Fieldstone Alley,credit card,delivered
1652,875,716,65,734.74,1289.33,2022-05-01,59 Bellgrove Avenue,Apple Pay,processing
1653,202,798,61,57.68,9921.1,2021-12-08,57 Valley Edge Junction,credit card,processing
1654,798,721,52,820.93,8205.71,2021-12-08,41 Monica Plaza,credit card,processing
1655,955,109,39,868.86,3168.54,2022-12-19,31 Bayside Place,Apple Pay,pending
1656,146,868,69,462.14,6861.46,2022-07-27,574 Mccormick Alley,credit card,pending
1657,194,523,9,808.82,9230.05,2022-07-31,487 Arkansas Street,PayPal,shipped
1658,201,833,5,828.81,5249.91,2020-01-08,91 Northland Plaza,credit card,shipped
1659,126,525,33,842.33,7504.1,2020-04-25,38854 Corry Court,PayPal,delivered
1660,594,360,60,805.84,5281.61,2022-04-20,0 American Ash Circle,Apple Pay,shipped
1661,457,5,90,827.98,2334.8,2021-01-14,7057 Troy Lane,PayPal,processing
1662,394,131,23,812.99,8367.53,2020-07-05,7214 Dorton Hill,Apple Pay,delivered
1663,39,292,41,745.37,5290.16,2022-10-06,23 Rieder Hill,credit card,pending
1664,31,568,98,829.93,9754.21,2021-12-10,3891 Porter Terrace,PayPal,shipped
1665,211,487,28,86.69,8702.24,2020-02-15,301 Pond Avenue,Apple Pay,shipped
1666,728,992,25,972.42,8790.4,2022-07-21,346 Kennedy Point,Apple Pay,delivered
1667,705,137,11,91.57,5637.78,2022-01-04,5149 Lillian Circle,PayPal,pending
1668,267,361,46,576.52,7712.84,2022-04-23,691 Oak Valley Park,PayPal,delivered
1669,440,331,87,609.74,8028.81,2020-09-30,1679 Lakeland Circle,PayPal,pending
1670,612,893,62,763.55,4118.54,2022-08-04,32 Cherokee Way,Apple Pay,pending
1671,389,353,7,104.13,943.96,2021-12-30,6 Cascade Center,Apple Pay,shipped
1672,285,922,65,679.41,7292.44,2020-06-26,955 Loomis Place,Apple Pay,delivered
1673,499,325,48,719.29,7711.83,2022-09-23,543 Cordelia Lane,Apple Pay,delivered
1674,669,107,100,980.76,6700.47,2021-06-26,658 Gateway Court,PayPal,pending
1675,178,600,39,5.41,1799.17,2020-01-27,6782 Norway Maple Lane,credit card,processing
1676,846,500,30,720.3,5913.37,2022-10-14,3 Namekagon Road,PayPal,pending
1677,984,15,32,221.34,8327.12,2020-01-07,08 Bluejay Road,credit card,delivered
1678,614,830,93,814.33,5656.6,2021-10-07,6343 Esker Parkway,PayPal,pending
1679,3,957,4,299.67,313.05,2022-08-28,648 Utah Street,credit card,processing
1680,208,856,72,784.33,5070.98,2022-07-21,29636 Dryden Crossing,credit card,delivered
1681,405,594,14,11.2,6620.37,2022-04-20,33881 Fisk Avenue,credit card,delivered
1682,363,294,61,33.26,4239.66,2021-02-21,1496 Ridgeview Terrace,PayPal,shipped
1683,316,701,42,403.76,7392.43,2021-06-03,08720 Bobwhite Place,PayPal,processing
1684,939,866,8,399.89,5793.45,2021-10-21,8731 Nobel Alley,Apple Pay,processing
1685,183,286,58,841.99,4923.66,2020-12-20,0 Tennessee Junction,Apple Pay,shipped
1686,697,960,10,137.05,513.04,2020-02-03,9196 Oneill Circle,credit card,processing
1687,786,77,86,751.83,6076.54,2021-06-08,98219 Barnett Park,Apple Pay,delivered
1688,703,377,32,406.07,2429.17,2021-08-17,21 Crescent Oaks Pass,Apple Pay,pending
1689,831,802,63,310.06,9971.2,2020-12-06,9 Rigney Avenue,credit card,delivered
1690,869,494,51,320.14,5663.75,2022-02-24,7329 Jana Court,credit card,pending
1691,355,552,38,361.57,1009.41,2022-02-04,368 Esch Point,Apple Pay,shipped
1692,297,234,59,823.04,4948.06,2021-11-10,87 5th Center,credit card,delivered
1693,264,336,80,773.06,1977.85,2022-12-04,83 Bunting Drive,credit card,delivered
1694,836,843,28,749.21,2499.4,2020-09-10,1 Clemons Crossing,credit card,delivered
1695,243,803,87,932.07,3979.97,2022-04-19,45 Maywood Hill,credit card,pending
1696,782,428,93,324.31,1561.48,2022-12-05,3238 Hazelcrest Road,PayPal,processing
1697,895,194,25,860.93,8861.12,2022-03-18,33 Pearson Way,Apple Pay,processing
1698,725,396,5,922.57,7890.55,2020-04-25,78 Bluejay Alley,Apple Pay,shipped
1699,34,762,18,546.03,7870.4,2020-02-05,28111 Nova Terrace,PayPal,pending
1700,49,932,71,596.62,2660.68,2022-06-06,6 Granby Point,PayPal,processing
1701,77,505,65,491.32,7926.72,2022-01-04,7918 High Crossing Hill,PayPal,shipped
1702,547,387,13,876.57,4842.93,2021-09-28,21103 Sullivan Court,PayPal,pending
1703,416,73,49,919.54,3871.48,2021-09-20,098 Park Meadow Lane,credit card,delivered
1704,914,281,5,415.39,4043.65,2022-02-13,6587 Elmside Point,PayPal,pending
1705,11,544,41,113.29,5399.05,2021-05-17,02247 Maple Hill,PayPal,processing
1706,910,512,92,177.18,6087.03,2020-12-19,29485 Glendale Place,Apple Pay,pending
1707,998,873,10,698.1,9645.82,2022-07-29,845 Anhalt Hill,credit card,delivered
1708,538,204,90,818.27,9493.81,2021-02-10,3879 Sutteridge Pass,PayPal,shipped
1709,877,480,68,779.65,1272.18,2022-05-01,00 Algoma Circle,Apple Pay,shipped
1710,136,577,72,394.17,2556.44,2020-10-08,3 Old Gate Point,Apple Pay,processing
1711,663,152,57,308.48,6674.26,2020-05-20,3 Killdeer Point,Apple Pay,pending
1712,512,33,85,405.16,5741.03,2021-06-27,47411 Eliot Way,PayPal,shipped
1713,321,267,30,194.98,9195.41,2022-03-25,955 Elgar Terrace,credit card,processing
1714,132,389,9,34.23,9434.45,2021-03-27,42064 Novick Alley,credit card,delivered
1715,166,340,13,965.72,2754.34,2021-10-10,941 Little Fleur Trail,credit card,pending
1716,258,100,52,668.15,1166.89,2021-11-08,160 Elmside Place,Apple Pay,shipped
1717,681,461,79,55.07,4545.36,2020-11-14,7 Hermina Street,Apple Pay,delivered
1718,555,622,100,370.93,253.31,2021-05-15,558 Vermont Court,Apple Pay,pending
1719,393,491,83,655.38,1638.02,2022-07-25,1 Judy Pass,PayPal,shipped
1720,754,585,59,774.59,6393.08,2021-12-25,51446 Nancy Parkway,credit card,shipped
1721,510,232,79,83.55,2503.35,2022-12-12,0354 Dunning Plaza,credit card,pending
1722,38,853,39,5.01,4730.01,2022-11-12,67 Swallow Road,credit card,delivered
1723,790,871,46,124.19,7886.37,2021-01-01,146 Wayridge Plaza,credit card,pending
1724,625,948,68,511.78,1214.58,2022-11-04,42157 Fuller Park,PayPal,pending
1725,404,419,75,144.13,347.92,2021-07-23,6747 Dovetail Place,Apple Pay,processing
1726,879,855,13,46.4,592.73,2021-07-12,3 Nobel Alley,PayPal,pending
1727,671,116,44,680.44,3472.9,2021-09-25,71 Sommers Pass,PayPal,pending
1728,667,880,40,609.65,4172.58,2022-11-29,89540 Brentwood Crossing,credit card,processing
1729,795,683,10,92.58,8254.18,2021-12-22,47814 Crowley Crossing,Apple Pay,pending
1730,309,598,6,456.79,9146.7,2021-02-24,0878 Texas Drive,credit card,shipped
1731,737,939,19,711.97,1211.59,2022-09-20,6 Acker Terrace,credit card,pending
1732,20,625,64,570.85,9888.39,2022-09-03,98 Memorial Lane,PayPal,shipped
1733,6,655,28,434.44,6305.85,2022-03-05,889 Hanson Court,credit card,pending
1734,755,610,12,856.46,2159.53,2021-02-20,332 Anniversary Parkway,PayPal,pending
1735,971,164,18,61.78,1281.68,2022-08-22,988 Scofield Plaza,PayPal,pending
1736,418,777,3,314.87,4742.49,2021-07-27,803 Portage Circle,PayPal,pending
1737,408,278,7,753.38,712.32,2021-08-04,7437 Sachs Court,PayPal,processing
1738,886,349,50,778.88,1539.55,2022-09-22,9 Moulton Alley,credit card,pending
1739,885,707,47,55.93,9241.57,2020-06-29,62 Parkside Drive,Apple Pay,delivered
1740,678,30,1,258.26,8394.91,2021-09-13,05375 Sunbrook Crossing,Apple Pay,processing
1741,952,991,11,803.28,3195.56,2020-08-30,1660 Express Avenue,PayPal,processing
1742,641,644,46,344.95,8917.65,2020-05-10,2676 Fuller Center,Apple Pay,pending
1743,611,45,7,390.41,7657.12,2022-05-26,7 Lotheville Place,credit card,pending
1744,634,535,61,59.3,6832.58,2020-12-08,0 South Drive,Apple Pay,delivered
1745,993,143,74,747.96,4875.1,2022-12-08,367 Nevada Court,Apple Pay,shipped
1746,333,850,53,628.33,141.0,2022-10-11,21 Welch Way,credit card,delivered
1747,205,927,63,103.13,6579.85,2020-11-17,0416 Roxbury Avenue,PayPal,pending
1748,232,417,67,155.68,6220.06,2020-09-08,6 Oak Valley Center,PayPal,pending
1749,623,111,89,1.58,2335.14,2020-10-21,81201 Rieder Court,credit card,shipped
1750,229,728,62,345.44,1147.36,2020-11-18,5792 Lake View Terrace,credit card,pending
1751,821,614,52,936.55,5043.36,2021-09-27,5 Buhler Place,credit card,shipped
1752,142,581,88,416.18,1914.58,2020-04-27,6070 Vernon Crossing,PayPal,delivered
1753,696,94,78,377.7,401.04,2022-12-22,16 Eastwood Trail,Apple Pay,processing
1754,61,606,18,888.06,9371.63,2022-02-01,211 Division Terrace,credit card,processing
1755,242,825,4,22.7,5988.02,2020-07-26,85771 Florence Street,PayPal,processing
1756,702,436,58,371.78,4654.89,2022-10-20,63 Reindahl Park,PayPal,shipped
1757,498,125,37,760.63,7049.71,2020-03-08,701 Forest Circle,PayPal,processing
1758,301,840,62,908.16,7802.53,2021-03-16,2 Thackeray Street,PayPal,shipped
1759,198,826,25,201.36,2676.65,2021-07-27,15199 Mariners Cove Hill,PayPal,processing
1760,779,228,5,413.21,5338.23,2020-05-22,28 Graedel Court,PayPal,processing
1761,339,978,13,22.35,572.84,2020-01-27,7789 Michigan Parkway,PayPal,processing
1762,329,438,50,551.7,964.31,2022-02-08,971 Knutson Crossing,Apple Pay,pending
1763,103,852,31,515.56,8950.77,2021-09-23,60 Esch Junction,credit card,pending
1764,496,780,1,943.94,5190.35,2020-09-19,77461 Vernon Avenue,credit card,pending
1765,995,758,33,150.35,4369.14,2021-11-01,9196 Maywood Plaza,Apple Pay,delivered
1766,503,815,27,828.28,6906.32,2020-03-20,043 Novick Place,credit card,pending
1767,560,212,77,883.76,2096.32,2022-08-04,3519 Amoth Drive,PayPal,pending
1768,648,869,87,61.91,7899.33,2020-06-18,42 Mayer Street,PayPal,delivered
1769,438,635,5,880.73,2383.89,2020-09-14,4848 Prairie Rose Point,PayPal,pending
1770,807,714,34,555.89,3852.55,2022-02-26,88 Comanche Trail,Apple Pay,processing
1771,328,781,1,130.29,790.91,2020-06-28,02 Hollow Ridge Crossing,PayPal,pending
1772,140,634,89,262.16,7721.37,2021-10-29,0 Stoughton Place,Apple Pay,shipped
1773,924,705,9,312.78,2983.69,2021-02-28,27430 Sauthoff Road,credit card,shipped
1774,602,426,19,821.2,8252.4,2021-02-25,44 Dahle Pass,Apple Pay,processing
1775,777,642,63,685.33,9247.04,2020-08-15,64071 Pankratz Junction,credit card,pending
1776,848,652,64,267.41,9819.43,2022-06-02,3 Dayton Junction,credit card,shipped
1777,778,883,12,86.27,5096.08,2020-11-01,77109 Buhler Lane,PayPal,processing
1778,973,551,34,708.94,3407.65,2022-02-01,0 7th Park,PayPal,processing
1779,723,157,33,906.49,7662.85,2022-10-18,5984 Mayfield Center,credit card,delivered
1780,940,118,59,997.33,1330.52,2021-09-05,760 Grasskamp Court,Apple Pay,processing
1781,353,980,32,643.35,6288.77,2022-04-04,3 Stang Way,Apple Pay,shipped
1782,764,768,27,414.28,2989.3,2020-07-29,64441 Sloan Point,Apple Pay,pending
1783,864,338,93,635.18,9190.61,2020-01-06,363 Fulton Plaza,credit card,shipped
1784,818,910,47,82.54,4702.59,2022-11-21,7204 Almo Trail,Apple Pay,shipped
1785,692,669,48,212.38,5774.81,2021-12-14,8420 Namekagon Way,Apple Pay,shipped
1786,774,10,63,271.41,1494.27,2020-08-19,1992 Bluejay Way,Apple Pay,pending
1787,419,778,30,970.46,7021.39,2022-12-18,48756 Homewood Hill,PayPal,shipped
1788,326,501,22,232.72,1849.72,2021-09-06,9968 Garrison Court,credit card,processing
1789,911,541,71,598.75,7028.37,2020-10-08,9165 New Castle Street,credit card,shipped
1790,601,981,35,0.27,3183.57,2022-07-25,36708 Cambridge Crossing,Apple Pay,shipped
1791,727,245,33,487.37,5574.24,2022-05-01,6 Goodland Circle,credit card,pending
